hash,added,accepted,content_type,name,id,map,placename,position,ingame_xy,data
f353e0bf236039b92f4248aabd8beb844778b668,2016-11-13 03:02:45,0,Gathering,Unspoiled Mature Tree,31025,15,30,"{""map"":{""id"":15,""folder"":""s1f1\/00"",""path"":""s1f1\/s1f1.00.png"",""region"":22,""placename"":30,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":74,""hierarchy"":1,""territory_id"":134,""patch"":0},""position"":{""x"":-101.7,""y"":-270.3,""z"":47.4},""ingame"":{""x"":19.5,""y"":16.1},""coordinates"":{""x"":19.689184570312,""y"":16.272729492188}}","19.5,16.1",[]
f36ca9e932bb4ea1b0ba6e57f6a554312c3c7e7a,2016-12-26 12:19:40,0,Gathering,Lush Vegetation Patch,30372,19,34,"{""map"":{""id"":19,""folder"":""s1f5\/00"",""path"":""s1f5\/s1f5.00.png"",""region"":22,""placename"":34,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":78,""hierarchy"":1,""territory_id"":139,""patch"":0},""position"":{""x"":656.9,""y"":186.6,""z"":-1.4},""ingame"":{""x"":34.7,""y"":25.2},""coordinates"":{""x"":35.061206054688,""y"":25.531201171875}}","34.7,25.2",[]
f37982eb017c93d0cbed8eb0ceb09b2d6c01313a,2016-12-22 23:10:39,0,Gathering,Mature Tree,30174,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":161.9,""y"":-58.4,""z"":-4},""ingame"":{""x"":24.7,""y"":20.3},""coordinates"":{""x"":25.030688476563,""y"":20.5666015625}}","24.7,20.3",[]
f380838e9e24d4467bcaa3706e7863a952f3af3f,2016-12-26 12:18:40,0,Gathering,Mineral Deposit,30527,19,34,"{""map"":{""id"":19,""folder"":""s1f5\/00"",""path"":""s1f5\/s1f5.00.png"",""region"":22,""placename"":34,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":78,""hierarchy"":1,""territory_id"":139,""patch"":0},""position"":{""x"":458.2,""y"":213.3,""z"":2.1},""ingame"":{""x"":30.7,""y"":25.8},""coordinates"":{""x"":31.034814453125,""y"":26.072241210937}}","30.7,25.8",[]
f39d013c12e9e345b2532df4a46106d416cc80aa,2016-12-23 00:06:26,0,Gathering,Mature Tree,30652,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":-263.4,""y"":-143.6,""z"":271.7},""ingame"":{""x"":16.2,""y"":18.6},""coordinates"":{""x"":16.412548828125,""y"":18.84013671875}}","16.2,18.6",[]
f3abd0fbcfa771e25d618f8897df49dfc7abacfd,2017-12-07 20:08:50,0,Gathering,Carré De Végétation,32222,371,2409,"{""map"":{""id"":371,""folder"":""e3f1\/00"",""path"":""e3f1\/e3f1.00.png"",""region"":2401,""placename"":2409,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":281,""hierarchy"":1,""territory_id"":613,""patch"":36},""position"":{""x"":-719.3,""y"":-645.7,""z"":2.5},""ingame"":{""x"":7.1,""y"":8.6},""coordinates"":{""x"":7.1743408203125,""y"":8.6657470703125}}","7.1,8.6",[]
f3d57e4e58c216ba2a6ea754a18925d659477de0,2016-12-25 00:46:31,0,Gathering,Mature Tree,30563,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":456.7,""y"":260.6,""z"":16.1},""ingame"":{""x"":30.6,""y"":26.7},""coordinates"":{""x"":31.004418945313,""y"":27.030712890625}}","30.6,26.7",[]
f3e44c9784bc6d17076c9d0baa74722eefbd2b38,2016-11-15 17:03:18,0,Gathering,Rocky Outcrop,31272,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":-344.1,""y"":543.3,""z"":-199.1},""ingame"":{""x"":15.7,""y"":33.5},""coordinates"":{""x"":15.86937577097,""y"":33.851358192845}}","15.7,33.5",[]
f40074f0cee7ae0fd4b854fb1f0c8ed9fe0f62f3,2016-12-20 22:24:30,0,Gathering,Mineral Deposit,30862,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":304.3,""y"":-182.7,""z"":12.3},""ingame"":{""x"":27.6,""y"":17.8},""coordinates"":{""x"":27.916235351562,""y"":18.047827148437}}","27.6,17.8",[]
f414915783123d4444b3b663df0a1a4be86d7ab2,2016-12-25 23:25:10,0,Gathering,Rocky Outcrop,30403,20,42,"{""map"":{""id"":20,""folder"":""w1f1\/00"",""path"":""w1f1\/w1f1.00.png"",""region"":24,""placename"":42,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":40,""hierarchy"":1,""territory_id"":140,""patch"":0},""position"":{""x"":-151.7,""y"":326.5,""z"":44.9},""ingame"":{""x"":18.5,""y"":28},""coordinates"":{""x"":18.676000976562,""y"":28.366088867188}}","18.5,28",[]
f471472014dc815325e38a50b0f18824eb4dfe2b,2016-11-14 12:16:11,0,Gathering,Mature Tree,31370,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":479.4,""y"":582.8,""z"":196.1},""ingame"":{""x"":32.2,""y"":34.2},""coordinates"":{""x"":32.556509560033,""y"":34.651773231908}}","32.2,34.2",[]
f478402d27a26f38d757c18d9a4ea452915d8924,2017-12-07 19:41:36,0,Gathering,Carré De Végétation,31942,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":322.2,""y"":344,""z"":324.6},""ingame"":{""x"":28,""y"":28.4},""coordinates"":{""x"":28.278955078125,""y"":28.720703125}}","28,28.4",[]
f4794d02bc9b0ed39aabdc0563dffcdf4be646cb,2016-12-25 00:40:19,0,Gathering,Mature Tree,30383,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":-166.3,""y"":544.5,""z"":49.4},""ingame"":{""x"":18.2,""y"":32.4},""coordinates"":{""x"":18.380151367188,""y"":32.783569335938}}","18.2,32.4",[]
f48790814ff3825875bb67ffa24b3db4320b3c09,2017-12-07 19:34:58,0,Gathering,Carré De Végétation,32292,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-276.1,""y"":-751.8,""z"":75},""ingame"":{""x"":16,""y"":6.5},""coordinates"":{""x"":16.155200195312,""y"":6.515771484375}}","16,6.5",[]
f49851c9fe8a7090858f48a4a70571982a9f8773,2017-12-07 19:47:16,0,Gathering,Arbre Mature,31928,368,2407,"{""map"":{""id"":368,""folder"":""g3f2\/00"",""path"":""g3f2\/g3f2.00.png"",""region"":2400,""placename"":2407,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":278,""hierarchy"":1,""territory_id"":620,""patch"":36},""position"":{""x"":-410.5,""y"":321.3,""z"":286.8},""ingame"":{""x"":13.3,""y"":27.9},""coordinates"":{""x"":13.431762695312,""y"":28.260717773437}}","13.3,27.9",[]
f4e85b1d2cd7cec2b97788188b6836059a4595cb,2016-12-16 12:37:51,0,Gathering,Mature Tree,30246,6,56,"{""map"":{""id"":6,""folder"":""f1f3\/00"",""path"":""f1f3\/f1f3.00.png"",""region"":23,""placename"":56,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":7,""hierarchy"":1,""territory_id"":153,""patch"":0},""position"":{""x"":-26.6,""y"":-43.4,""z"":0.7},""ingame"":{""x"":21,""y"":20.6},""coordinates"":{""x"":21.210986328125,""y"":20.870556640625}}","21,20.6",[]
f5152f40943f7b933deba43ad019d35255e8f692,2016-12-25 03:29:03,0,Gathering,Rocky Outcrop,30977,25,67,"{""map"":{""id"":25,""folder"":""l1f1\/01"",""path"":""l1f1\/l1f1.01.png"",""region"":26,""placename"":67,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":108,""hierarchy"":1,""territory_id"":156,""patch"":0},""position"":{""x"":530.9,""y"":-340.5,""z"":-4},""ingame"":{""x"":32.1,""y"":14.7},""coordinates"":{""x"":32.507983398438,""y"":14.850219726562}}","32.1,14.7",[]
f53de48808eaa875a65b8601ec0acf85096bae5f,2016-12-26 12:03:17,0,Gathering,Mineral Deposit,31245,214,2002,"{""map"":{""id"":214,""folder"":""d2f3\/00"",""path"":""d2f3\/d2f3.00.png"",""region"":498,""placename"":2002,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":164,""hierarchy"":1,""territory_id"":400,""patch"":0},""position"":{""x"":364.5,""y"":621.9,""z"":-73.4},""ingame"":{""x"":29.9,""y"":35},""coordinates"":{""x"":30.228213661595,""y"":35.44408280222}}","29.9,35",[]
f5441c92137dc2588be9c13c6f733521dd1870ef,2017-11-10 16:42:00,0,Gathering,Arbre Mature,31844,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":-257.2,""y"":-568,""z"":61.2},""ingame"":{""x"":16.4,""y"":10.1},""coordinates"":{""x"":16.53818359375,""y"":10.240234375}}","16.4,10.1",[]
f5a9fc74313074e14c7d5971e4a2396706fdf848,2017-11-10 16:42:28,0,Gathering,Filon De Minerai,31959,367,2406,"{""map"":{""id"":367,""folder"":""g3f1\/00"",""path"":""g3f1\/g3f1.00.png"",""region"":2400,""placename"":2406,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":277,""hierarchy"":1,""territory_id"":612,""patch"":36},""position"":{""x"":112.1,""y"":-636.4,""z"":62.9},""ingame"":{""x"":23.7,""y"":8.8},""coordinates"":{""x"":24.021557617187,""y"":8.85419921875}}","23.7,8.8",[]
f5ab53a94ada3129a1af5027a329a4d02b7b056c,2016-12-22 23:58:53,0,Gathering,Lush Vegetation Patch,30608,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":166.9,""y"":308.7,""z"":222.2},""ingame"":{""x"":24.8,""y"":27.7},""coordinates"":{""x"":25.132006835938,""y"":28.005395507813}}","24.8,27.7",[]
f5ac60e3377a4415aad897962091cbdee80311ff,2017-11-07 09:51:11,0,Gathering,Carré De Végétation,31908,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":508.6,""y"":385.9,""z"":-19},""ingame"":{""x"":31.7,""y"":29.2},""coordinates"":{""x"":32.056103515625,""y"":29.569750976563}}","31.7,29.2",[]
f5ef6cc463d67d46910f1aa58943b4d92ec204bf,2016-11-19 13:35:06,0,Gathering,Mineral Deposit,30420,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":-89.5,""y"":14,""z"":-2.5},""ingame"":{""x"":19.7,""y"":21.8},""coordinates"":{""x"":19.936401367188,""y"":22.03369140625}}","19.7,21.8",[]
f634f7432819640d189e364f083161b7cd70c7a4,2016-11-14 12:19:07,0,Gathering,Rocky Outcrop,31337,211,2200,"{""map"":{""id"":211,""folder"":""r2f1\/00"",""path"":""r2f1\/r2f1.00.png"",""region"":25,""placename"":2200,""zone"":0,""size_factor"":95,""map_marker_range"":161,""hierarchy"":1,""territory_id"":397,""patch"":0},""position"":{""x"":-322.9,""y"":-429.9,""z"":91.4},""ingame"":{""x"":16.1,""y"":14},""coordinates"":{""x"":16.29896561472,""y"":14.130752724095}}","16.1,14",[]
f63ad159cbbad1113f51a8822d6571d7b667fad6,2017-05-28 01:08:30,0,Gathering,Mineral Deposit,30442,18,33,"{""map"":{""id"":18,""folder"":""s1f4\/00"",""path"":""s1f4\/s1f4.00.png"",""region"":22,""placename"":33,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":77,""hierarchy"":1,""territory_id"":138,""patch"":0},""position"":{""x"":374.3,""y"":25.7,""z"":17.7},""ingame"":{""x"":29,""y"":22},""coordinates"":{""x"":29.334692382812,""y"":22.270776367188}}","29,22",[]
f63b32e5a28af732e00b51d4bcb854067a187873,2016-12-25 00:49:19,0,Gathering,Mature Tree,30355,17,32,"{""map"":{""id"":17,""folder"":""s1f3\/00"",""path"":""s1f3\/s1f3.00.png"",""region"":22,""placename"":32,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":76,""hierarchy"":1,""territory_id"":137,""patch"":0},""position"":{""x"":293,""y"":634.1,""z"":40.6},""ingame"":{""x"":27.4,""y"":34.2},""coordinates"":{""x"":27.687255859375,""y"":34.599194335937}}","27.4,34.2",[]
f69a98844caa2554d441df2dcddb39a791c59f5a,2016-12-26 12:52:22,0,Gathering,Mature Tree,31183,213,2001,"{""map"":{""id"":213,""folder"":""d2f2\/00"",""path"":""d2f2\/d2f2.00.png"",""region"":498,""placename"":2001,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":163,""hierarchy"":1,""territory_id"":399,""patch"":0},""position"":{""x"":282.7,""y"":-132.8,""z"":70.6},""ingame"":{""x"":28.2,""y"":19.9},""coordinates"":{""x"":28.57064530222,""y"":20.151089638158}}","28.2,19.9",[]
f69cd6ac87671e383218cdb3f71ccab507fe6879,2016-12-22 23:10:39,0,Gathering,Mature Tree,30205,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":345.1,""y"":-14.7,""z"":-0.7},""ingame"":{""x"":28.4,""y"":21.2},""coordinates"":{""x"":28.742993164062,""y"":21.452124023437}}","28.4,21.2",[]
f69e706b8e0d81e50a624432afb927608aec26a6,2016-12-22 23:58:53,0,Gathering,Lush Vegetation Patch,30597,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":122.9,""y"":344.7,""z"":226.4},""ingame"":{""x"":24,""y"":28.4},""coordinates"":{""x"":24.240405273438,""y"":28.734887695313}}","24,28.4",[]
f6b2a39dbd739f8e8b776550a37dab0076254851,2016-11-14 16:20:26,0,Gathering,Lush Vegetation Patch,31149,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":-284.8,""y"":530.8,""z"":-186.2},""ingame"":{""x"":16.9,""y"":33.2},""coordinates"":{""x"":17.071011513158,""y"":33.598062294408}}","16.9,33.2",[]
f6b611e30e3c42ef66c1eeb89472537dc3d030bb,2016-12-20 21:58:37,0,Gathering,Lush Vegetation Patch,30040,4,54,"{""map"":{""id"":4,""folder"":""f1f1\/00"",""path"":""f1f1\/f1f1.00.png"",""region"":23,""placename"":54,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":5,""hierarchy"":1,""territory_id"":148,""patch"":0},""position"":{""x"":69.7,""y"":99.1,""z"":-5.6},""ingame"":{""x"":22.9,""y"":23.5},""coordinates"":{""x"":23.162377929688,""y"":23.758129882812}}","22.9,23.5",[]
f6caeacd8c13bd28d42a01929c29776ab61f79bf,2016-12-23 00:12:52,0,Gathering,Mature Tree,30650,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":-139.2,""y"":-133.4,""z"":294.8},""ingame"":{""x"":18.7,""y"":18.8},""coordinates"":{""x"":18.929296875,""y"":19.046826171875}}","18.7,18.8",[]
f719131837e3de9c90301884dd2c8963586d24fd,2016-12-22 23:57:57,0,Gathering,Mineral Deposit,30918,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":462.7,""y"":440.9,""z"":218.2},""ingame"":{""x"":30.8,""y"":30.3},""coordinates"":{""x"":31.126000976563,""y"":30.684252929688}}","30.8,30.3",[]
f79f3ef613a53f410afac1de22e2944b4d65a2ed,2016-11-15 17:04:31,0,Gathering,Mature Tree,31405,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":73.7,""y"":640.3,""z"":-145.6},""ingame"":{""x"":24.1,""y"":35.4},""coordinates"":{""x"":24.335537880345,""y"":35.81693436472}}","24.1,35.4",[]
f7a4b5269f27ed5eaa365b59d332fe2ac3b6925b,2016-11-13 06:45:24,0,Gathering,Rocky Outcrop,30545,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-196.6,""y"":165.6,""z"":0.8},""ingame"":{""x"":17.6,""y"":24.8},""coordinates"":{""x"":17.766162109375,""y"":25.1056640625}}","17.6,24.8",[]
f834d6e6c41dfcd76ff36e80942f68129a60069f,2016-11-15 17:09:26,0,Gathering,Mature Tree,31401,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":322,""y"":593.2,""z"":-124.2},""ingame"":{""x"":29,""y"":34.5},""coordinates"":{""x"":29.367007606908,""y"":34.862515419408}}","29,34.5",[]
f855db01a3b993f35121510b57c95905e3725374,2016-11-14 23:25:10,0,Gathering,Rocky Outcrop,30459,18,33,"{""map"":{""id"":18,""folder"":""s1f4\/00"",""path"":""s1f4\/s1f4.00.png"",""region"":22,""placename"":33,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":77,""hierarchy"":1,""territory_id"":138,""patch"":0},""position"":{""x"":280.3,""y"":135.6,""z"":-12.6},""ingame"":{""x"":10.2,""y"":8.8},""coordinates"":{""x"":27.429907226562,""y"":24.49775390625}}","10.2,8.8",[]
f87133631fc2773f233592f0fd90ceb428f6deb6,2016-11-20 21:30:47,0,Gathering,Unspoiled Rocky Outcrop,31459,215,2100,"{""map"":{""id"":215,""folder"":""a2f1\/00"",""path"":""a2f1\/a2f1.00.png"",""region"":497,""placename"":2100,""zone"":0,""size_factor"":95,""offset_x"":0,""offset_y"":0,""map_marker_range"":165,""hierarchy"":1,""territory_id"":401,""patch"":0},""position"":{""x"":-733.6,""y"":-769.8,""z"":-89.6},""ingame"":{""x"":7.9,""y"":7.2},""coordinates"":{""x"":7.9766755756579,""y"":7.2431306537829}}","7.9,7.2",[]
f872a326b7b00e15c4e3a6f033949c0b06d77095,2016-12-25 22:41:00,0,Gathering,Mature Tree,30082,7,57,"{""map"":{""id"":7,""folder"":""f1f4\/00"",""path"":""f1f4\/f1f4.00.png"",""region"":23,""placename"":57,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":8,""hierarchy"":1,""territory_id"":154,""patch"":0},""position"":{""x"":209.8,""y"":317.4,""z"":-29},""ingame"":{""x"":25.7,""y"":27.9},""coordinates"":{""x"":26.001318359375,""y"":28.181689453125}}","25.7,27.9",[]
f873ddfa5997549e649aceb2940485784133e670,2017-12-07 20:47:24,0,Gathering,Carrière De Pierre,32121,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":114.9,""y"":-34.8,""z"":-53.3},""ingame"":{""x"":23.8,""y"":20.8},""coordinates"":{""x"":24.078295898438,""y"":21.04482421875}}","23.8,20.8",[]
f88d8d02a6441e3da9ad92977846058fa66fe0ff,2017-11-06 21:56:50,0,Gathering,Mature Tree,30392,21,43,"{""map"":{""id"":21,""folder"":""w1f2\/00"",""path"":""w1f2\/w1f2.00.png"",""region"":24,""placename"":43,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":39,""hierarchy"":1,""territory_id"":141,""patch"":0},""position"":{""x"":-40.3,""y"":288,""z"":7.9},""ingame"":{""x"":20.7,""y"":27.3},""coordinates"":{""x"":20.933374023438,""y"":27.5859375}}","20.7,27.3",[]
f897b7cd0050f33ec53e1788775d143a75a8e12d,2017-01-03 17:39:58,0,Gathering,Mineral Deposit,30539,24,46,"{""map"":{""id"":24,""folder"":""w1f5\/00"",""path"":""w1f5\/w1f5.00.png"",""region"":24,""placename"":46,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":43,""hierarchy"":1,""territory_id"":147,""patch"":0},""position"":{""x"":45.3,""y"":121.2,""z"":30.3},""ingame"":{""x"":22.4,""y"":23.9},""coordinates"":{""x"":22.667944335937,""y"":24.20595703125}}","22.4,23.9",[]
f8a12e5d9e285f04955485c7c68ba82e998dd613,2017-12-07 20:03:13,0,Gathering,Carrière De Pierre Intacte,32185,369,2408,"{""map"":{""id"":369,""folder"":""g3f3\/00"",""path"":""g3f3\/g3f3.00.png"",""region"":2400,""placename"":2408,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":279,""hierarchy"":1,""territory_id"":621,""patch"":36},""position"":{""x"":-13.7,""y"":377.7,""z"":-26.7},""ingame"":{""x"":21.2,""y"":29.1},""coordinates"":{""x"":21.472387695312,""y"":29.403588867188}}","21.2,29.1",[]
f91cbf02623d103e35458b1f55d7970a89923175,2016-12-22 23:32:57,0,Gathering,Mature Tree,31046,53,63,"{""map"":{""id"":53,""folder"":""r1f1\/00"",""path"":""r1f1\/r1f1.00.png"",""region"":25,""placename"":63,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":102,""hierarchy"":1,""territory_id"":155,""patch"":0},""position"":{""x"":284.4,""y"":-128.5,""z"":309.1},""ingame"":{""x"":27.2,""y"":18.9},""coordinates"":{""x"":27.51298828125,""y"":19.146118164062}}","27.2,18.9",[]
f94389e44e23cdd9e35692ceab5aeaa380773cf6,2016-11-13 06:15:34,0,Gathering,Lush Vegetation Patch,30122,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-254.4,""y"":362,""z"":8.5},""ingame"":{""x"":16.4,""y"":28.7},""coordinates"":{""x"":16.594921875,""y"":29.08544921875}}","16.4,28.7",[]
f945d84c80d8de1cf272e5b032f2d2553b68f94c,2017-11-10 15:41:44,0,Gathering,Carrière De Pierre,32104,372,2411,"{""map"":{""id"":372,""folder"":""e3f3\/00"",""path"":""e3f3\/e3f3.00.png"",""region"":2401,""placename"":2411,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":283,""hierarchy"":1,""territory_id"":622,""patch"":36},""position"":{""x"":-155,""y"":23.2,""z"":-48.7},""ingame"":{""x"":18.4,""y"":22},""coordinates"":{""x"":18.609130859375,""y"":22.2201171875}}","18.4,22",[]
f949e245be48fe1ceebe7a76bc353c09a4e0c9bf,2016-11-17 15:34:46,0,Gathering,Mature Tree,30043,5,55,"{""map"":{""id"":5,""folder"":""f1f2\/00"",""path"":""f1f2\/f1f2.00.png"",""region"":23,""placename"":55,""zone"":0,""size_factor"":100,""offset_x"":0,""offset_y"":0,""map_marker_range"":6,""hierarchy"":1,""territory_id"":152,""patch"":0},""position"":{""x"":-298.4,""y"":333.5,""z"":5.2},""ingame"":{""x"":15.5,""y"":28.2},""coordinates"":{""x"":15.7033203125,""y"":28.507934570312}}","15.5,28.2",[]
